title,quality,style,r18,play,composition,girl,girlAction,male,bgBase,bgTop,bgBottom,girlTop_c,girlBottom_c,girlUnder_c,girlAction_c,clothesStatus,�㉺�t���O,�L�����w�b�_�t���O,�c����,clothesFlg,seed_id
"�����(�ډB��)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from above,","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the futon,lying on back on the futon,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","japanese style room,","","tatami,futon,",",",",","","m legs,the head on the futon,lying on back on the futon,tears,blush,screaming,covering own eyes,","open clothes,pull up bra,","","1","3","16","93"
"�����(�ډB��)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from side,side shot,side view","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the futon,lying on back on the futon,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","japanese style room,","","tatami,futon,",",",",","","m legs,the head on the futon,lying on back on the futon,tears,blush,screaming,covering own eyes,","open clothes,pull up bra,","","1","3","16","94"
"�����(���}��)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from above,","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the futon,lying on back on the futon,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","japanese style room,","","tatami,futon,",",",",","","m legs,the head on the futon,lying on back on the futon,tears,blush,screaming,covering own mouth,","open clothes,pull up bra,","","1","3","16","95"
"�����(���}��)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from side,side shot,side view","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,(looking at viewer | looking away),(open eyes | closing eyes),the head on the futon,lying on back on the futon,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","japanese style room,","","tatami,futon,",",",",","","m legs,the head on the futon,lying on back on the futon,tears,blush,screaming,covering own mouth,","open clothes,pull up bra,","","1","3","16","96"
"�����(�r�͂�)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from\ above,","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,the head on the futon,lying on back on the futon,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabing wrist,penetration,","japanese style room,","","tatami,futon,",",",",","","m legs,the head on the futon,lying on back on the futon,tears,blush,screaming,brests press by arms from the side,both arms is being pulled straight down.,forsed orgasm,penetrated,","open clothes,pull up bra,","","1","3","16","97"
"������������","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,missionary","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from front,feet out of frame","focus on girl,girl focus,main subject girl,nipples","legs together,legs up.closing legs,the head on the futon,lying on back on the futon,","completely nude man,simple man,no face,no detail man,no hair,povpenis,grabbing thigh,penetration,","japanese style room,","","tatami,futon,",",",",","","the head on the futon,lying on back on the futon,tears,blush,screaming,Throw up one's hands,","open clothes,pull up bra,","","1","3","16","98"
"��t���v���X","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,mating press","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,dutch-angle,feet out of frame","focus on girl,girl focus,main subject girl,nipples","v legs,the head on the futon,lying on back on the futon,","completely nude man,simple man,no face,no detail man,no hair,povpenetrating,grabing thigh from above,","japanese style room,","","tatami,futon,",",",",","","from between the legs,v legs,the head on the futon,lying on back on the futon,tears,terror,blush,screaming,looking another,Throw up one's hands,","open clothes,pull up bra,","","1","3","16","99"
"��t���v���X(���̏ォ��)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,mating press","crotch focus,viewed from top of head,head near camera,body extending away from viewer,girl focus,focus on girl,main subject,portrait,close-up,man partially visible,dutch-angle,feet out of frame","focus on girl,girl focus,main subject girl,nipples","the head on the futon,lying on back on the futon,","completely nude man,simple man,no face,no detail man,no hair,penetrating,grabing thigh from above,","japanese style room,","","tatami,futon,",",",",","","v legs,the head on the futon,lying on back on the futon,tears,terror,blush,screaming,(looking at viewer | looking up),(open eyes | closing eyes),facing up,Throw up one's hands,","open clothes,pull up bra,","2","1","3","16","100"
"����ʎ���","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,after sex","girl focus,focus on girl,main subject,portrait,close-up,dutch-angle,from above,pussy focus","focus on girl,girl focus,main subject girl,nipples,cowboy shot","m legs,dripped semen from pussylooking away,facing away,lying on back on the futon,tired,drool","","japanese style room,","","tatami,futon,",",",",","","m legs,the head on the futon,lying on back on the futon,tears,blush,Throw up one's hands,","open clothes,pull up bra,","1","1","3","16","102"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","spooning,","crotch focus,girl focus,focus on girl,main subject,portrait,close-up,man partially visible,dutch-angle,from front,breast focus","focus on girl,girl focus,main subject girl,nipples","legs together,the head on the futon,lying on side on the futon,","completely nude man,simple man,no face,no detail man,no hair,penetrating,grabbing ass,,kneeling","japanese style room,","","tatami,futon,",",",",","","struggle,nipples,legs together,arms in front of chest,grabbing futon,the head on the futon,lying on side on the futon,tears,terror,blush,screaming,looking at viewer,facing viewer","open clothes,pull up bra,","","1","1","16","103"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","spooning,","crotch focus,girl focus,focus on girl,main subject,portrait,close-up,man partially visible,dutch-angle,from front,breast focus,feet out of frame","focus on girl,girl focus,main subject girl,nipples","leg up,the head on the futon,lying on side on the futon,","completely nude man,simple man,no face,no detail man,no hair,penetrating,grabbing leg,kneeling","japanese style room,","","tatami,futon,",",",",","","struggle,nipples,leg up,arms in front of chest,grabbing futon,the head on the futon,lying on side on the futon,tears,terror,blush,screaming,looking at viewer,facing viewer","open clothes,pull up bra,","1","1","1","16","104"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","spooning,","crotch focus,girl focus,focus on girl,main subject,portrait,close-up,man partially visible,dutch-angle,from front,breast focus,feet out of frame","focus on girl,girl focus,main subject girl,nipples","leg up,the head on the futon,lying on side on the futon,","completely nude man,simple man,no face,no detail man,no hair,penetrating,grabbing leg,kneeling","japanese style room,","","tatami,futon,",",",",","","struggle,nipples,leg up,arms in front of chest,grabbing futon,the head on the futon,lying on side on the futon,tears,terror,blush,screaming,looking at another,facing another,","open clothes,pull up bra,","1","1","1","16","105"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","spooning,after sex,","girl focus,focus on girl,main subject,portrait,close-up,dutch-angle,from behind,ass focus,ass shot,back shot,","focus on girl,girl focus,main subject girl,nipples","the head on the futon,lying on side on the futon,looking away,facing down,both hands against futon,","","japanese style room,","","tatami,futon,",",",",","","","open clothes,pull up bra,","1","1","1","16","106"
"�R���(�}���O)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,pov,lying on the futon,penis touching girl's pussy,imminent penetration,no hands","japanese style room,","fusuma,","tatami,futon,",",",",","","m legs,Put own hands forward,Placing both hands on the another's body,nipples,breasts,looking own crotch,facing down,character focus,crying,tear,sad,heavy breath,ohogao,","open clothes,pull up bra,","","1","3","16","107"
"�R���(�O�����ݐ���)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,pov,lying on the futon,penetrating,no hands","japanese style room,","fusuma,","tatami,futon,",",",",","","m legs,Put own hands forward,Placing both hands on the another's body,screaming,nipples,breasts,looking at viewer,facing down,character focus,crying,tear,sad,heavy breath,ohogao,","open clothes,pull up bra,","","1","3","16","108"
"�R���(�O�����ݑ���)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,from side,side shot side view","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,simple man,no face,no detail man,no hair,lying on the futon,penetrating,","japanese style room,","fusuma,","tatami,futon,",",",",","","leaning forward,m legs,Put own hands forwardPlacing both hands on the another's body,nipples,breasts,looking at viewer,facing down,character focus,crying,tear,sad,heavy breath,ohogao,","open clothes,pull up bra,","","1","3","16","109"
"�R���(��둤��)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning back,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,from side,side shot side view","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,simple man,no face,no detail man,no hair,lying on the futon,penetrating,","japanese style room,","fusuma,","tatami,futon,",",",",","","m legs,Put own hands behind,Placing both hands on the another's body,nipples,breasts,looking ahead,facing up,character focus,crying,tear,sad,heavy breath,","open clothes,pull up bra,","","1","3","16","110"
"�R���(��됳��)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning back,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,pussy focus,straight-on,","focus on girl,girl focus,main subject girl,top of head,nipples","","completely nude man,povlying on the futon,penetrating,no hands","japanese style room,","fusuma,","tatami,futon,",",",",","","m legs,Put own hands behindPlacing both hands on the another's body,nipples,breasts,looking ahead,facing up,character focus,crying,tear,sad,heavy breath,","open clothes,pull up bra,","","1","3","16","111"
"�R���(�K)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,ass focus,from behind,","focus on girl,girl focus,main subject girl,top of head,nipples","Placing both hands on the another's body,","completely nude man,simple man,no face,no detail man,no hair,lying on the futon,penetrating,grabbing ass,","japanese style room,","fusuma,","tatami,futon,",",",",","","nipples,breasts,looking back,facing down,character focus,crying,tear,sad,heavy breath,","open clothes,pull up bra,","","1","3","16","112"
"�R���(�K)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning forward,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,ass focus,from behind,","focus on girl,girl focus,main subject girl,top of head,nipples","Placing both hands on the another's body,","completely nude man,simple man,no face,no detail man,no hair,lying on the futon,penetrating,grabbing ass,","japanese style room,","fusuma,","tatami,futon,",",",",","","shoulder peek,screaming,leaning forward,nipples,breasts,looking back,facing down,character focus,crying,tear,sad,heavy breath,","open clothes,pull up bra,","","1","3","16","113"
"�R���","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,cowgirl position,leaning back,after sex,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,pussy focus,straight-on,","focus on girl,girl focus,main subject girl,top of head,dripping semen,nipples","m legs,Put own hands behindPlacing both hands on the another's body,","completely nude man,povlying on the futon,penis,","japanese style room,","fusuma,","tatami,futon,",",",",","","nipples,breasts,looking ahead,facing up,character focus,crying,tear,sad,heavy breath,tired","open clothes,pull up bra,","","1","3","16","114"
"�w�ʍ���(reverse upright straddle)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,reverse upright straddle,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,nipples","leaning back,natural body curve,sitting on the boy,","completely nude man,simple man,no face,no detail man,no hair,imminent penetration,grabbing thigh,sitting on the futon","japanese style room,","fusuma,","tatami,futon,",",",",","","struggle,looking at viewer,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,screaming,surprising,covering own mouth","open clothes,pull up bra,","","1","3","16","118"
"�w�ʍ���(reverse upright straddle)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,reverse upright straddle,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,nipples","leaning back,natural body curve,sitting on the boy,","completely nude man,simple man,no face,no detail man,no hair,penetrating,hugging,sitting on the futon","japanese style room,","fusuma,","tatami,futon,",",",",","","struggle,looking at viewer,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,screaming,","open clothes,pull up bra,","","1","3","16","119"
"�w�ʍ���(reverse upright straddle)","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,reverse upright straddle,","girl focus,focus on girl,main subject,portrait,close-up,man partially visible,straight-on","focus on girl,girl focus,main subject girl,nipples","leaning back,natural body curve,sitting on the boy,legs together,closing legs","completely nude man,simple man,no face,no detail man,no hair,penetrating,hugging,sitting on the futon","japanese style room,","fusuma,","tatami,futon,",",",",","","struggle,looking at viewer,dripping semen,forsed orgasm,squirting,penetrated,crying,terror,sad,tear,embarrassed,heavy breath,screaming,","open clothes,pull up bra,","","1","3","16","120"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,boy partially visible,dutch-angle,from below","focus on girl,girl focus,main subject girl,feet out of frame,nipples","looking at viewer,facing viewer,leaning back,m legs,dripping semen,crying,terror,sad,tear,embarrassed,heavy breath,screaming,","","japanese style room,","fusuma,","tatami,futon,",",",",","","","open clothes,pull up bra,","","2","3","6","132"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,from behind,facial,ass focus,","focus on girl,girl focus,main subject girl,nipples","Squinting,nipples,breasts,The chin is touching the futon,The body is facing the futon,top-down bottom-up.,the head put on the futon,looking back,facing back,leaning forward,all fours,dripping semen,grabbing futon,crying,terror,sad,tear,embarrassed,heavy breath,","","japanese style room,","fusuma,","tatami,futon,",",",",","","","open clothes,pull up bra,","","2","3","6","133"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,face between the legs,from below,feet out of frame,","focus on girl,girl focus,main subject girl,nipples","Squinting,nipples,breasts,The chin is touching the futon,The body is facing the futon,top-down bottom-up.,the head put on the futon,looking back,facing back,leaning forward,all fours,dripping semen,crying,terror,sad,tear,embarrassed,heavy breath,","","japanese style room,","fusuma,","tatami,futon,",",",",","","","open clothes,pull up bra,","2","2","3","6","134"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,from behind,","focus on girl,girl focus,main subject girl,nipples","wariza,ass focus,Squinting,looking back,facing back,dripping semen,tired,terror,sad,tear,embarrassed,heavy breath,","","japanese style room,","fusuma,","tatami,futon,",",",",","","","open clothes,pull up bra,","","2","3","6","135"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,from above,","focus on girl,girl focus,main subject girl,nipples","wariza,face focus,Squinting,upward gaze,dripping semen,tired,terror,sad,tear,embarrassed,heavy breath,","","japanese style room,","fusuma,","tatami,futon,",",",",","","","open clothes,pull up bra,","","2","3","6","136"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,breast focus,dutch-angle,full bosy shot,from above,","focus on girl,girl focus,main subject girl,nipples","the head on the futon,lying on back on the futon,tired,heavy breath,tears,blush,Throw up one's hands,","","japanese style room,","","tatami,futon,",",",",","","","open clothes,pull up bra,","","2","3","6","137"
"����","masterpiece,best quality,very aesthetic,absurdres,high resolution","game cg,anime coloring,soft lighting,thin lines,pastel colors,depth of field","nsfw,mosaic censoring","1 girl,solo,after sex,","girl focus,focus on girl,main subject,portrait,close-up,breast focus,dutch-angle,full bosy shot,from above,","focus on girl,girl focus,main subject girl,nipples","facial,bukkake,empty eyes,the head on the futon,lying on back on the futon,tired,heavy breath,tears,blush,Throw up one's hands,m legs,","","japanese style room,","","tatami,futon,",",",",","","","open clothes,pull up bra,","","2","3","6","138"
